fips_code,jurisdiction_name,state_abbr,state_full,region,b1a,b1b,b1c,b5a,b5b,b5c,b11a,b11b,b24a,b24b,b24c,uocava_return_rate,uocava_rejection_rate
2614300000,ROSCOMMON COUNTY,MI,Michigan,Midwest,44,13,31,38,12,26,26,8,0,0,0,68.42,0
2614500000,SAGINAW COUNTY,MI,Michigan,Midwest,241,69,172,205,61,144,188,50,4,1,3,91.71,2.13
2614700000,ST. CLAIR COUNTY,MI,Michigan,Midwest,331,119,212,311,108,203,295,100,2,1,1,94.86,0.68
2614900000,ST. JOSEPH COUNTY,MI,Michigan,Midwest,71,14,57,54,11,43,53,11,1,0,1,98.15,1.89
2615100000,SANILAC COUNTY,MI,Michigan,Midwest,56,17,39,47,12,35,44,12,0,0,0,93.62,0
2615300000,SCHOOLCRAFT COUNTY,MI,Michigan,Midwest,5,3,2,2,1,1,2,1,0,0,0,100,0
2615500000,SHIAWASSEE COUNTY,MI,Michigan,Midwest,101,36,65,86,30,56,77,27,3,3,0,89.53,3.9
2615700000,TUSCOLA COUNTY,MI,Michigan,Midwest,69,31,38,56,24,32,52,21,0,0,0,92.86,0
2615900000,VAN BUREN COUNTY,MI,Michigan,Midwest,138,47,91,121,40,81,102,34,3,1,2,84.3,2.94
2616100000,WASHTENAW COUNTY,MI,Michigan,Midwest,2843,250,2593,2683,228,2455,2461,204,177,7,170,91.73,7.19
2616300000,WAYNE COUNTY,MI,Michigan,Midwest,3755,569,3186,3341,489,2852,3008,443,165,29,136,90.03,5.49
2616500000,WEXFORD COUNTY,MI,Michigan,Midwest,49,21,28,41,16,25,39,16,0,0,0,95.12,0
2700100000,AITKIN COUNTY,MN,Minnesota,Midwest,22,8,14,23,8,15,19,7,0,0,0,82.61,0
2700300000,ANOKA COUNTY,MN,Minnesota,Midwest,743,233,510,735,218,517,527,153,45,10,35,71.7,8.54
2700500000,BECKER COUNTY,MN,Minnesota,Midwest,66,22,44,70,25,45,56,18,6,2,4,80,10.71
2700700000,BELTRAMI COUNTY,MN,Minnesota,Midwest,106,25,81,108,25,83,81,17,3,0,3,75,3.7
2700900000,BENTON COUNTY,MN,Minnesota,Midwest,55,16,39,55,16,39,41,12,1,1,0,74.55,2.44
2701100000,BIG STONE COUNTY,MN,Minnesota,Midwest,11,6,5,9,6,3,6,3,0,0,0,66.67,0
2701300000,BLUE EARTH COUNTY,MN,Minnesota,Midwest,138,39,99,138,39,99,115,30,6,2,4,83.33,5.22
2701500000,BROWN COUNTY,MN,Minnesota,Midwest,38,11,27,38,11,27,30,7,1,1,0,78.95,3.33
2701700000,CARLTON COUNTY,MN,Minnesota,Midwest,87,26,61,84,26,58,65,18,10,2,8,77.38,15.38
2701900000,CARVER COUNTY,MN,Minnesota,Midwest,338,50,288,342,50,292,270,34,20,0,20,78.95,7.41
2702100000,CASS COUNTY,MN,Minnesota,Midwest,54,13,41,54,13,41,42,8,3,0,3,77.78,7.14
2702300000,CHIPPEWA COUNTY,MN,Minnesota,Midwest,35,7,28,33,7,26,28,6,1,0,1,84.85,3.57
2702500000,CHISAGO COUNTY,MN,Minnesota,Midwest,105,43,62,105,43,62,86,37,9,3,6,81.9,10.47
2702700000,CLAY COUNTY,MN,Minnesota,Midwest,118,21,97,118,21,97,81,16,3,0,3,68.64,3.7
2702900000,CLEARWATER COUNTY,MN,Minnesota,Midwest,10,5,5,10,5,5,7,3,1,0,1,70,14.29
2703100000,COOK COUNTY,MN,Minnesota,Midwest,50,2,48,50,2,48,38,2,0,0,0,76,0
2703300000,COTTONWOOD COUNTY,MN,Minnesota,Midwest,28,4,24,28,4,24,19,3,0,0,0,67.86,0
2703500000,CROW WING COUNTY,MN,Minnesota,Midwest,181,62,119,178,59,119,144,46,10,3,7,80.9,6.94
2703700000,DAKOTA COUNTY,MN,Minnesota,Midwest,1356,303,1053,1345,299,1046,1062,229,62,10,52,78.96,5.84
2703900000,DODGE COUNTY,MN,Minnesota,Midwest,43,14,29,43,14,29,29,9,2,0,2,67.44,6.9
2704100000,DOUGLAS COUNTY,MN,Minnesota,Midwest,83,25,58,83,25,58,68,18,4,1,3,81.93,5.88
2704300000,FARIBAULT COUNTY,MN,Minnesota,Midwest,20,7,13,20,7,13,17,5,1,0,1,85,5.88
2704500000,FILLMORE COUNTY,MN,Minnesota,Midwest,31,7,24,33,7,26,20,4,0,0,0,60.61,0
2704700000,FREEBORN COUNTY,MN,Minnesota,Midwest,53,12,41,53,12,41,47,12,3,0,3,88.68,6.38
2704900000,GOODHUE COUNTY,MN,Minnesota,Midwest,84,30,54,86,31,55,66,23,3,1,2,76.74,4.55
2705100000,GRANT COUNTY,MN,Minnesota,Midwest,11,2,9,12,2,10,11,2,1,0,1,91.67,9.09
2705300000,HENNEPIN COUNTY,MN,Minnesota,Midwest,6150,450,5700,6174,448,5726,4942,324,333,14,319,80.05,6.74
2705500000,HOUSTON COUNTY,MN,Minnesota,Midwest,40,3,37,47,4,43,28,3,2,0,2,59.57,7.14
2705700000,HUBBARD COUNTY,MN,Minnesota,Midwest,51,15,36,52,16,36,42,11,6,0,6,80.77,14.29
2705900000,ISANTI COUNTY,MN,Minnesota,Midwest,60,25,35,60,25,35,44,16,2,0,2,73.33,4.55
2706100000,ITASCA COUNTY,MN,Minnesota,Midwest,88,28,60,88,28,60,67,18,5,1,4,76.14,7.46
2706300000,JACKSON COUNTY,MN,Minnesota,Midwest,28,9,19,28,9,19,23,7,1,0,1,82.14,4.35
2706500000,KANABEC COUNTY,MN,Minnesota,Midwest,24,9,15,25,10,15,22,8,1,1,0,88,4.55
2706700000,KANDIYOHI COUNTY,MN,Minnesota,Midwest,96,14,82,96,14,82,82,8,3,0,3,85.42,3.66
2706900000,KITTSON COUNTY,MN,Minnesota,Midwest,9,1,8,9,1,8,8,1,0,0,0,88.89,0
2707100000,KOOCHICHING COUNTY,MN,Minnesota,Midwest,69,9,60,70,10,60,61,6,0,0,0,87.14,0
2707300000,LAC QUI PARLE COUNTY,MN,Minnesota,Midwest,6,3,3,7,3,4,6,3,1,0,1,85.71,16.67
2707500000,LAKE COUNTY,MN,Minnesota,Midwest,39,10,29,39,10,29,33,10,2,0,2,84.62,6.06
2707700000,LAKE OF THE WOODS COUNTY,MN,Minnesota,Midwest,13,3,10,12,2,10,10,1,0,0,0,83.33,0
2707900000,LE SUEUR COUNTY,MN,Minnesota,Midwest,52,12,40,54,12,42,41,10,4,0,4,75.93,9.76
2708100000,LINCOLN COUNTY,MN,Minnesota,Midwest,12,4,8,11,4,7,11,4,0,0,0,100,0
2708300000,LYON COUNTY,MN,Minnesota,Midwest,40,13,27,40,13,27,31,10,4,1,3,77.5,12.9
2708500000,MCLEOD COUNTY,MN,Minnesota,Midwest,61,22,39,62,22,40,49,17,4,0,4,79.03,8.16
2708700000,MAHNOMEN COUNTY,MN,Minnesota,Midwest,3,0,3,3,0,3,2,0,0,0,0,66.67,0
2708900000,MARSHALL COUNTY,MN,Minnesota,Midwest,14,5,9,14,5,9,14,5,1,0,1,100,7.14
2709100000,MARTIN COUNTY,MN,Minnesota,Midwest,38,8,30,39,8,31,35,7,1,0,1,89.74,2.86
2709300000,MEEKER COUNTY,MN,Minnesota,Midwest,48,14,34,48,14,34,38,10,3,2,1,79.17,7.89
2709500000,MILLE LACS COUNTY,MN,Minnesota,Midwest,37,18,19,38,19,19,28,12,1,0,1,73.68,3.57
2709700000,MORRISON COUNTY,MN,Minnesota,Midwest,45,15,30,45,15,30,39,14,5,1,4,86.67,12.82
2709900000,MOWER COUNTY,MN,Minnesota,Midwest,59,15,44,61,15,46,47,12,4,0,4,77.05,8.51
2710100000,MURRAY COUNTY,MN,Minnesota,Midwest,9,2,7,9,2,7,8,2,1,0,1,88.89,12.5
2710300000,NICOLLET COUNTY,MN,Minnesota,Midwest,87,12,75,87,12,75,72,10,7,2,5,82.76,9.72
2710500000,NOBLES COUNTY,MN,Minnesota,Midwest,24,7,17,24,7,17,20,6,0,0,0,83.33,0
2710700000,NORMAN COUNTY,MN,Minnesota,Midwest,10,3,7,10,3,7,6,1,0,0,0,60,0
2710900000,OLMSTED COUNTY,MN,Minnesota,Midwest,508,86,422,510,88,422,401,59,19,1,18,78.63,4.74
2711100000,OTTER TAIL COUNTY,MN,Minnesota,Midwest,140,29,111,136,28,108,112,21,8,2,6,82.35,7.14
2711300000,PENNINGTON COUNTY,MN,Minnesota,Midwest,18,4,14,18,4,14,14,2,2,0,2,77.78,14.29
2711500000,PINE COUNTY,MN,Minnesota,Midwest,44,16,28,45,17,28,36,14,1,1,0,80,2.78
2711700000,PIPESTONE COUNTY,MN,Minnesota,Midwest,15,2,13,18,2,16,13,2,4,0,4,72.22,30.77
2711900000,POLK COUNTY,MN,Minnesota,Midwest,52,15,37,52,15,37,41,11,0,0,0,78.85,0
2712100000,POPE COUNTY,MN,Minnesota,Midwest,16,4,12,16,4,12,15,4,1,0,1,93.75,6.67
2712300000,RAMSEY COUNTY,MN,Minnesota,Midwest,2513,221,2292,2481,216,2265,2065,170,102,6,96,83.23,4.94
2712500000,RED LAKE COUNTY,MN,Minnesota,Midwest,4,4,0,4,4,0,2,2,0,0,0,50,0
2712700000,REDWOOD COUNTY,MN,Minnesota,Midwest,28,5,23,28,5,23,21,4,1,0,1,75,4.76
2712900000,RENVILLE COUNTY,MN,Minnesota,Midwest,32,9,23,32,8,24,26,3,1,0,1,81.25,3.85
2713100000,RICE COUNTY,MN,Minnesota,Midwest,264,21,243,272,21,251,221,15,23,1,22,81.25,10.41
2713300000,ROCK COUNTY,MN,Minnesota,Midwest,8,4,4,8,4,4,7,3,0,0,0,87.5,0
2713500000,ROSEAU COUNTY,MN,Minnesota,Midwest,41,7,34,41,7,34,34,4,3,0,3,82.93,8.82
2713700000,ST. LOUIS COUNTY,MN,Minnesota,Midwest,565,119,446,566,119,447,468,92,31,4,27,82.69,6.62
2713900000,SCOTT COUNTY,MN,Minnesota,Midwest,287,69,218,287,69,218,203,41,11,1,10,70.73,5.42
2714100000,SHERBURNE COUNTY,MN,Minnesota,Midwest,198,67,131,199,68,131,152,46,3,0,3,76.38,1.97
2714300000,SIBLEY COUNTY,MN,Minnesota,Midwest,20,8,12,20,8,12,16,6,0,0,0,80,0
2714500000,STEARNS COUNTY,MN,Minnesota,Midwest,333,83,250,325,82,243,242,59,8,1,7,74.46,3.31
2714700000,STEELE COUNTY,MN,Minnesota,Midwest,66,20,46,67,20,47,44,14,0,0,0,65.67,0
2714900000,STEVENS COUNTY,MN,Minnesota,Midwest,10,3,7,10,3,7,10,3,1,0,1,100,10
2715100000,SWIFT COUNTY,MN,Minnesota,Midwest,12,2,10,12,2,10,8,0,0,0,0,66.67,0
2715300000,TODD COUNTY,MN,Minnesota,Midwest,41,15,26,41,15,26,32,11,1,0,1,78.05,3.12
2715500000,TRAVERSE COUNTY,MN,Minnesota,Midwest,5,1,4,5,1,4,5,1,1,0,1,100,20
2715700000,WABASHA COUNTY,MN,Minnesota,Midwest,42,11,31,42,11,31,31,6,0,0,0,73.81,0
2715900000,WADENA COUNTY,MN,Minnesota,Midwest,11,7,4,11,7,4,10,6,0,0,0,90.91,0
2716100000,WASECA COUNTY,MN,Minnesota,Midwest,47,15,32,47,15,32,38,13,2,0,2,80.85,5.26
2716300000,WASHINGTON COUNTY,MN,Minnesota,Midwest,903,197,706,903,194,709,705,153,39,3,36,78.07,5.53
2716500000,WATONWAN COUNTY,MN,Minnesota,Midwest,15,5,10,15,5,10,11,2,1,0,1,73.33,9.09
2716700000,WILKIN COUNTY,MN,Minnesota,Midwest,10,0,10,10,0,10,6,0,0,0,0,60,0
2716900000,WINONA COUNTY,MN,Minnesota,Midwest,90,21,69,92,21,71,66,11,1,0,1,71.74,1.52
2717100000,WRIGHT COUNTY,MN,Minnesota,Midwest,227,76,151,229,77,152,170,48,9,4,5,74.24,5.29
2717300000,YELLOW MEDICINE COUNTY,MN,Minnesota,Midwest,13,2,11,13,2,11,11,2,0,0,0,84.62,0
3000100000,BEAVERHEAD COUNTY,MT,Montana,West,47,21,26,47,21,26,39,15,0,0,0,82.98,0
3000300000,BIG HORN COUNTY,MT,Montana,West,13,8,5,9,6,3,8,5,1,1,0,88.89,12.5
3000500000,BLAINE COUNTY,MT,Montana,West,20,7,13,17,4,13,12,2,0,0,0,70.59,0
3000700000,BROADWATER COUNTY,MT,Montana,West,35,22,13,33,22,11,6,5,0,0,0,18.18,0
3000900000,CARBON COUNTY,MT,Montana,West,69,22,47,63,20,43,60,19,0,0,0,95.24,0
3001100000,CARTER COUNTY,MT,Montana,West,4,1,3,3,1,2,1,0,0,0,0,33.33,0
3001300000,CASCADE COUNTY,MT,Montana,West,490,361,129,486,355,131,328,229,8,7,1,67.49,2.44
3001500000,CHOUTEAU COUNTY,MT,Montana,West,29,14,15,26,11,15,18,6,0,0,0,69.23,0
3001700000,CUSTER COUNTY,MT,Montana,West,42,21,21,43,21,22,29,16,1,1,0,67.44,3.45
3001900000,DANIELS COUNTY,MT,Montana,West,7,4,3,4,1,3,4,1,0,0,0,100,0
3002100000,DAWSON COUNTY,MT,Montana,West,20,5,15,17,4,13,15,3,1,0,1,88.24,6.67
3002300000,DEER LODGE COUNTY,MT,Montana,West,42,25,17,30,14,16,27,12,0,0,0,90,0
3002500000,FALLON COUNTY,MT,Montana,West,9,6,3,7,5,2,3,3,0,0,0,42.86,0
3002700000,FERGUS COUNTY,MT,Montana,West,52,30,22,34,18,16,33,17,2,2,0,97.06,6.06
3002900000,FLATHEAD COUNTY,MT,Montana,West,678,188,490,582,160,422,513,133,2,1,1,88.14,0.39
3003100000,GALLATIN COUNTY,MT,Montana,West,875,190,685,968,197,771,722,159,5,1,4,74.59,0.69
3003300000,GARFIELD COUNTY,MT,Montana,West,2,0,2,2,0,2,1,0,0,0,0,50,0
3003500000,GLACIER COUNTY,MT,Montana,West,23,8,15,24,9,15,17,3,2,0,2,70.83,11.76
3003700000,GOLDEN VALLEY COUNTY,MT,Montana,West,9,8,1,9,8,1,6,5,1,1,0,66.67,16.67
3003900000,GRANITE COUNTY,MT,Montana,West,26,12,14,19,7,12,19,7,0,0,0,100,0
3004100000,HILL COUNTY,MT,Montana,West,31,11,20,17,5,12,11,4,0,0,0,64.71,0
3004300000,JEFFERSON COUNTY,MT,Montana,West,68,38,30,57,32,25,53,29,2,2,0,92.98,3.77
3004500000,JUDITH BASIN COUNTY,MT,Montana,West,7,6,1,6,6,0,5,5,1,1,0,83.33,20
3004700000,LAKE COUNTY,MT,Montana,West,131,40,91,108,34,74,99,30,1,1,0,91.67,1.01
3004900000,LEWIS AND CLARK COUNTY,MT,Montana,West,379,163,216,361,141,220,296,114,2,2,0,81.99,0.68
3005100000,LIBERTY COUNTY,MT,Montana,West,13,6,7,7,1,6,5,0,0,0,0,71.43,0
3005300000,LINCOLN COUNTY,MT,Montana,West,93,26,67,86,23,63,73,20,0,0,0,84.88,0
3005500000,MCCONE COUNTY,MT,Montana,West,5,4,1,4,3,1,0,0,0,0,0,0,NA
3005700000,MADISON COUNTY,MT,Montana,West,85,31,54,82,28,54,72,24,0,0,0,87.8,0
3005900000,MEAGHER COUNTY,MT,Montana,West,1,0,1,1,0,1,1,0,0,0,0,100,0
3006100000,MINERAL COUNTY,MT,Montana,West,15,7,8,12,5,7,12,5,0,0,0,100,0
3006300000,MISSOULA COUNTY,MT,Montana,West,854,171,683,847,175,672,754,149,4,3,1,89.02,0.53
3006500000,MUSSELSHELL COUNTY,MT,Montana,West,12,8,4,14,7,7,6,5,0,0,0,42.86,0
3006700000,PARK COUNTY,MT,Montana,West,99,20,79,93,20,73,16,7,1,0,1,17.2,6.25
3007100000,PHILLIPS COUNTY,MT,Montana,West,24,15,9,25,16,9,21,13,1,1,0,84,4.76
3007300000,PONDERA COUNTY,MT,Montana,West,24,15,9,25,15,10,15,9,0,0,0,60,0
3007500000,POWDER RIVER COUNTY,MT,Montana,West,3,3,0,2,2,0,1,1,0,0,0,50,0
3007700000,POWELL COUNTY,MT,Montana,West,30,15,15,23,9,14,5,3,0,0,0,21.74,0
3007900000,PRAIRIE COUNTY,MT,Montana,West,12,11,1,12,11,1,10,9,1,1,0,83.33,10
3008100000,RAVALLI COUNTY,MT,Montana,West,269,108,161,291,114,177,231,86,0,0,0,79.38,0
3008300000,RICHLAND COUNTY,MT,Montana,West,16,9,7,18,11,7,12,6,0,0,0,66.67,0
3008500000,ROOSEVELT COUNTY,MT,Montana,West,2,0,2,2,0,2,1,0,0,0,0,50,0
3008700000,ROSEBUD COUNTY,MT,Montana,West,13,10,3,10,6,4,7,5,0,0,0,70,0
3008900000,SANDERS COUNTY,MT,Montana,West,49,30,19,42,25,17,39,22,0,0,0,92.86,0
3009100000,SHERIDAN COUNTY,MT,Montana,West,23,5,18,22,4,18,18,4,0,0,0,81.82,0
3009300000,SILVER BOW COUNTY,MT,Montana,West,87,41,46,78,35,43,66,28,1,1,0,84.62,1.52
3009500000,STILLWATER COUNTY,MT,Montana,West,48,29,19,42,23,19,30,18,0,0,0,71.43,0
3009700000,SWEET GRASS COUNTY,MT,Montana,West,19,11,8,17,10,7,14,8,0,0,0,82.35,0
3009900000,TETON COUNTY,MT,Montana,West,29,13,16,24,8,16,4,0,0,0,0,16.67,0
3010100000,TOOLE COUNTY,MT,Montana,West,33,8,25,27,7,20,23,6,0,0,0,85.19,0
3010500000,VALLEY COUNTY,MT,Montana,West,32,22,10,26,10,16,16,8,0,0,0,61.54,0
3010700000,WHEATLAND COUNTY,MT,Montana,West,13,12,1,10,8,2,7,6,1,1,0,70,14.29
3010900000,WIBAUX COUNTY,MT,Montana,West,6,4,2,6,4,2,2,0,0,0,0,33.33,0
3011100000,YELLOWSTONE COUNTY,MT,Montana,West,661,279,382,632,254,378,453,180,32,18,14,71.68,7.06
3100100000,ADAMS COUNTY,NE,Nebraska,Midwest,14,2,12,14,2,12,12,1,0,0,0,85.71,0
3100300000,ANTELOPE COUNTY,NE,Nebraska,Midwest,3,0,3,2,0,2,2,0,0,0,0,100,0
3100500000,ARTHUR COUNTY,NE,Nebraska,Midwest,1,0,1,1,0,1,1,0,0,0,0,100,0
3101100000,BOONE COUNTY,NE,Nebraska,Midwest,3,2,1,3,2,1,2,2,0,0,0,66.67,0
3101300000,BOX BUTTE COUNTY,NE,Nebraska,Midwest,6,4,2,6,4,2,3,1,0,0,0,50,0
3101700000,BROWN COUNTY,NE,Nebraska,Midwest,1,1,0,1,1,0,1,1,0,0,0,100,0
3101900000,BUFFALO COUNTY,NE,Nebraska,Midwest,65,18,47,63,18,45,56,14,1,1,0,88.89,1.79
3102100000,BURT COUNTY,NE,Nebraska,Midwest,7,3,4,7,3,4,7,3,0,0,0,100,0
3102300000,BUTLER COUNTY,NE,Nebraska,Midwest,7,0,7,7,0,7,5,0,0,0,0,71.43,0
3102500000,CASS COUNTY,NE,Nebraska,Midwest,48,19,29,48,19,29,41,17,0,0,0,85.42,0
3102900000,CHASE COUNTY,NE,Nebraska,Midwest,4,0,4,3,0,3,3,0,0,0,0,100,0
3103100000,CHERRY COUNTY,NE,Nebraska,Midwest,7,3,4,7,3,4,5,1,0,0,0,71.43,0
3103300000,CHEYENNE COUNTY,NE,Nebraska,Midwest,7,0,7,6,0,6,6,0,0,0,0,100,0
3103500000,CLAY COUNTY,NE,Nebraska,Midwest,7,3,4,7,3,4,7,3,0,0,0,100,0
3103700000,COLFAX COUNTY,NE,Nebraska,Midwest,5,2,3,5,2,3,3,1,0,0,0,60,0
3103900000,CUMING COUNTY,NE,Nebraska,Midwest,6,2,4,5,1,4,5,1,0,0,0,100,0
3104100000,CUSTER COUNTY,NE,Nebraska,Midwest,7,1,6,6,1,5,5,0,0,0,0,83.33,0
3104300000,DAKOTA COUNTY,NE,Nebraska,Midwest,7,3,4,7,3,4,6,2,0,0,0,85.71,0
3104500000,DAWES COUNTY,NE,Nebraska,Midwest,9,1,8,9,1,8,7,1,0,0,0,77.78,0
3104700000,DAWSON COUNTY,NE,Nebraska,Midwest,10,1,9,9,0,9,8,0,0,0,0,88.89,0
3104900000,DEUEL COUNTY,NE,Nebraska,Midwest,1,0,1,1,0,1,1,0,0,0,0,100,0
3105100000,DIXON COUNTY,NE,Nebraska,Midwest,9,1,8,9,1,8,8,0,0,0,0,88.89,0
3105300000,DODGE COUNTY,NE,Nebraska,Midwest,27,9,18,27,9,18,24,9,0,0,0,88.89,0
3105500000,DOUGLAS COUNTY,NE,Nebraska,Midwest,958,180,778,912,156,756,821,140,25,4,21,90.02,3.05
3105700000,DUNDY COUNTY,NE,Nebraska,Midwest,1,0,1,1,0,1,1,0,0,0,0,100,0
3106100000,FRANKLIN COUNTY,NE,Nebraska,Midwest,4,0,4,4,0,4,4,0,0,0,0,100,0
3106300000,FRONTIER COUNTY,NE,Nebraska,Midwest,1,1,0,1,1,0,1,1,0,0,0,100,0
3106500000,FURNAS COUNTY,NE,Nebraska,Midwest,4,3,1,4,3,1,3,2,0,0,0,75,0
3106700000,GAGE COUNTY,NE,Nebraska,Midwest,19,7,12,19,7,12,16,6,0,0,0,84.21,0
3107100000,GARFIELD COUNTY,NE,Nebraska,Midwest,5,0,5,5,0,5,5,0,0,0,0,100,0
3107300000,GOSPER COUNTY,NE,Nebraska,Midwest,1,0,1,1,0,1,1,0,0,0,0,100,0
3107500000,GRANT COUNTY,NE,Nebraska,Midwest,1,1,0,1,1,0,1,1,0,0,0,100,0
3107700000,GREELEY COUNTY,NE,Nebraska,Midwest,1,1,0,1,1,0,1,1,0,0,0,100,0
3107900000,HALL COUNTY,NE,Nebraska,Midwest,47,14,33,47,14,33,40,11,1,0,1,85.11,2.5
3108100000,HAMILTON COUNTY,NE,Nebraska,Midwest,6,4,2,6,4,2,5,3,0,0,0,83.33,0
3108300000,HARLAN COUNTY,NE,Nebraska,Midwest,2,1,1,2,1,1,2,1,0,0,0,100,0
3108500000,HAYES COUNTY,NE,Nebraska,Midwest,2,2,0,2,2,0,2,2,0,0,0,100,0
3108700000,HITCHCOCK COUNTY,NE,Nebraska,Midwest,1,1,0,1,1,0,1,1,0,0,0,100,0
3108900000,HOLT COUNTY,NE,Nebraska,Midwest,10,7,3,10,7,3,6,4,0,0,0,60,0
3109300000,HOWARD COUNTY,NE,Nebraska,Midwest,2,0,2,2,0,2,1,0,0,0,0,50,0
3109500000,JEFFERSON COUNTY,NE,Nebraska,Midwest,14,5,9,13,4,9,13,4,0,0,0,100,0
3109700000,JOHNSON COUNTY,NE,Nebraska,Midwest,3,2,1,3,2,1,3,2,0,0,0,100,0
3109900000,KEARNEY COUNTY,NE,Nebraska,Midwest,1,0,1,1,0,1,1,0,0,0,0,100,0
3110100000,KEITH COUNTY,NE,Nebraska,Midwest,9,2,7,9,2,7,9,2,0,0,0,100,0
3110300000,KEYA PAHA COUNTY,NE,Nebraska,Midwest,1,0,1,1,0,1,1,0,0,0,0,100,0
3110500000,KIMBALL COUNTY,NE,Nebraska,Midwest,3,2,1,3,2,1,3,2,0,0,0,100,0
3110700000,KNOX COUNTY,NE,Nebraska,Midwest,8,7,1,7,6,1,5,4,2,1,1,71.43,40
3110900000,LANCASTER COUNTY,NE,Nebraska,Midwest,618,108,510,608,102,506,558,88,14,4,10,91.78,2.51
3111100000,LINCOLN COUNTY,NE,Nebraska,Midwest,33,15,18,33,15,18,31,14,0,0,0,93.94,0
3111900000,MADISON COUNTY,NE,Nebraska,Midwest,36,10,26,36,10,26,33,10,2,1,1,91.67,6.06
3112100000,MERRICK COUNTY,NE,Nebraska,Midwest,2,0,2,2,0,2,1,0,0,0,0,50,0
3112300000,MORRILL COUNTY,NE,Nebraska,Midwest,3,0,3,3,0,3,2,0,0,0,0,66.67,0
3112500000,NANCE COUNTY,NE,Nebraska,Midwest,1,0,1,1,0,1,1,0,0,0,0,100,0
3112700000,NEMAHA COUNTY,NE,Nebraska,Midwest,9,5,4,9,5,4,7,3,0,0,0,77.78,0
3112900000,NUCKOLLS COUNTY,NE,Nebraska,Midwest,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3113100000,OTOE COUNTY,NE,Nebraska,Midwest,18,7,11,17,6,11,16,6,0,0,0,94.12,0
3113500000,PERKINS COUNTY,NE,Nebraska,Midwest,3,1,2,3,1,2,3,1,0,0,0,100,0
3113700000,PHELPS COUNTY,NE,Nebraska,Midwest,4,1,3,4,1,3,4,1,0,0,0,100,0
3113900000,PIERCE COUNTY,NE,Nebraska,Midwest,5,2,3,5,2,3,5,2,0,0,0,100,0
3114100000,PLATTE COUNTY,NE,Nebraska,Midwest,40,14,26,40,14,26,37,12,0,0,0,92.5,0
3114300000,POLK COUNTY,NE,Nebraska,Midwest,5,0,5,4,0,4,4,0,0,0,0,100,0
3114500000,RED WILLOW COUNTY,NE,Nebraska,Midwest,11,3,8,11,3,8,9,2,0,0,0,81.82,0
3114700000,RICHARDSON COUNTY,NE,Nebraska,Midwest,8,4,4,8,4,4,7,4,0,0,0,87.5,0
3115100000,SALINE COUNTY,NE,Nebraska,Midwest,13,2,11,12,1,11,9,1,1,0,1,75,11.11
3115300000,SARPY COUNTY,NE,Nebraska,Midwest,378,182,196,359,166,193,313,143,12,9,3,87.19,3.83
3115500000,SAUNDERS COUNTY,NE,Nebraska,Midwest,25,8,17,24,7,17,24,7,0,0,0,100,0
3115700000,SCOTTS BLUFF COUNTY,NE,Nebraska,Midwest,30,10,20,26,8,18,22,7,0,0,0,84.62,0
3115900000,SEWARD COUNTY,NE,Nebraska,Midwest,22,3,19,22,3,19,18,2,0,0,0,81.82,0
3116100000,SHERIDAN COUNTY,NE,Nebraska,Midwest,3,0,3,3,0,3,3,0,0,0,0,100,0
3116300000,SHERMAN COUNTY,NE,Nebraska,Midwest,2,1,1,2,1,1,2,1,0,0,0,100,0
3116500000,SIOUX COUNTY,NE,Nebraska,Midwest,1,1,0,1,1,0,1,1,0,0,0,100,0
3116900000,THAYER COUNTY,NE,Nebraska,Midwest,7,5,2,7,5,2,6,4,0,0,0,85.71,0
3117300000,THURSTON COUNTY,NE,Nebraska,Midwest,8,1,7,8,1,7,8,1,0,0,0,100,0
3117500000,VALLEY COUNTY,NE,Nebraska,Midwest,2,1,1,2,1,1,2,1,0,0,0,100,0
3117700000,WASHINGTON COUNTY,NE,Nebraska,Midwest,44,3,41,42,3,39,40,2,0,0,0,95.24,0
3117900000,WAYNE COUNTY,NE,Nebraska,Midwest,7,2,5,7,2,5,7,2,0,0,0,100,0
3118100000,WEBSTER COUNTY,NE,Nebraska,Midwest,2,1,1,2,1,1,2,1,1,1,0,100,50
3118500000,YORK COUNTY,NE,Nebraska,Midwest,22,4,18,22,4,18,21,4,0,0,0,95.45,0
3200100000,CHURCHILL COUNTY,NV,Nevada,West,383,353,30,290,269,21,247,227,2,2,0,85.17,0.81
3200300000,CLARK COUNTY,NV,Nevada,West,8919,2593,6326,8773,2528,6245,7764,2303,34,10,24,88.5,0.44
3200500000,DOUGLAS COUNTY,NV,Nevada,West,392,133,259,307,101,206,240,80,1,1,0,78.18,0.42
3200700000,ELKO COUNTY,NV,Nevada,West,192,110,82,192,95,97,128,50,6,2,4,66.67,4.69
3201100000,EUREKA COUNTY,NV,Nevada,West,6,5,1,5,5,0,5,5,0,0,0,100,0
3201300000,HUMBOLDT COUNTY,NV,Nevada,West,52,20,32,49,16,33,37,8,0,0,0,75.51,0
3201500000,LANDER COUNTY,NV,Nevada,West,14,11,3,13,10,3,9,7,0,0,0,69.23,0
3201700000,LINCOLN COUNTY,NV,Nevada,West,8,1,7,7,1,6,6,1,0,0,0,85.71,0
3201900000,LYON COUNTY,NV,Nevada,West,195,117,78,171,89,82,154,82,21,19,2,90.06,13.64
